-4.82249	-50.40217	4.020861	0
-44.46012	20.96467	-11.49206	0
50.00102	0.780748	9.13446	0
-41.69908	-22.31006	16.31412	0
4.425242	-4.666664	50.22374	0
27.26058	23.38604	35.06772	0
-19.988	-6.638056	45.86818	0
47.5704	-1.571324	15.8721	0
41.8764	10.83021	24.64421	0
15.85935	14.686	44.09609	0
-33.77252	-36.60115	3.766672	0
3.218305	-44.84079	22.52914	0
4.31406	-2.829593	-50.04402	0
22.7331	-33.76487	28.55148	0
5.453126	4.356794	48.95405	0
6.473627	49.40687	0.353939	0
-21.38691	44.32754	-9.408566	0
34.33926	-11.68791	34.82704	0
-2.538081	-40.3518	29.40645	0
14.16785	-35.62283	-32.61538	0
33.07119	-28.15823	-23.45108	0
-45.86114	2.049557	21.06677	0
-45.06056	16.24832	15.40648	0
11.35568	-8.953778	-49.02086	0
26.94642	-32.28738	25.70605	0
23.97626	43.49894	8.875034	0
-22.61322	1.12052	43.846	0
-46.64605	13.00358	14.79079	0
-43.8916	-18.32661	19.00224	0
-7.45989	-12.62892	-48.4261	0
48.77461	-10.88641	-0.943604	0
-45.7206	-20.06	-9.225777	0
-31.63734	-22.73955	31.27342	0
-42.95419	22.21346	11.99868	0
0.723898	-0.539086	50.49664	0
-36.67465	-11.73224	31.75296	0
-26.96182	-42.71378	-4.202611	0
-12.54398	-44.17073	17.12193	0
-3.791277	10.2348	47.8953	0
-2.104881	-2.757672	49.14903	0
15.93932	-40.4724	22.66677	0
20.82794	22.35719	38.69671	0
34.87016	27.49711	20.86706	0
7.022449	10.49432	-48.06278	0
16.93301	-46.36226	-10.05664	0
48.95567	-9.864451	0.375818	0
-10.47965	-23.89419	43.89176	0
-3.377526	-43.36406	-23.22464	0
-17.27796	39.43855	24.45212	0
-20.78939	44.21985	3.80786	0
19.70845	-23.33272	-40.17329	0
-18.0635	-12.48334	-45.34063	0
11.00464	28.33156	-39.06953	0
-12.04288	-35.05996	-33.67099	0
-5.762872	35.68634	34.41024	0
32.77245	-26.81582	-27.31609	0
4.349359	-15.73848	-46.58156	0
-37.4316	-13.33147	-29.36227	0
1.095149	-28.95145	41.19409	0
20.81152	-45.09924	6.71862	0
-16.63654	40.85904	23.28948	0
-49.46474	-9.365017	4.165513	0
-32.93833	37.47076	5.488567	0
-34.69399	-13.47161	-33.68293	0
-1.700924	3.878389	-50.18907	0
9.342566	-48.16571	5.786603	0
-0.762177	0.242945	50.54068	0
-22.53897	-1.074838	-45.07567	0
-43.22574	-19.92554	-14.80758	0
0.146423	-2.590253	-49.4474	0
35.09462	35.27068	3.152403	0
-13.35171	-41.21441	25.29178	0
5.15683	16.4838	-46.40707	0
17.57125	-27.34733	37.69288	0
40.25838	21.12824	-22.4371	0
39.77912	-27.23688	-13.81376	0
-10.20641	12.49038	47.36394	0
-28.97766	-9.167267	-40.12533	0
5.347855	9.703275	48.8182	0
-29.34843	-29.73358	-27.20795	0
7.751599	-1.21041	48.48497	0
-20.17439	34.00705	-29.97805	0
-1.591191	-9.64301	-48.89731	0
-47.99001	-3.734926	-13.51071	0
-31.08115	22.26071	-31.88627	0
-24.65025	-38.61415	20.05759	0
2.615159	23.41465	44.5257	0
29.87216	-38.8878	3.377874	0
-22.57602	-14.56696	-41.73751	0
7.257201	14.53641	47.57259	0
28.67004	41.82245	4.503478	0
-44.33257	-11.93141	21.89896	0
12.6086	14.71034	45.88678	0
34.84005	33.95954	-10.87016	0
0.693085	47.70752	15.27311	0
-40.55072	10.0782	-27.85772	0
36.46811	25.91996	-22.74993	0
46.04884	-18.70015	-9.746982	0
-11.2556	14.99203	46.56661	0
-26.34762	28.01287	31.83715	0
27.7089	-31.65224	27.68707	0
4.957815	2.793576	49.31642	0
12.02478	-30.42038	-37.49503	0
-33.9034	33.37337	13.62383	0
-0.691307	50.59888	-3.136346	0
